('2018-04-03 15:59:47.701592', 1522785587701591550, 'Subject', 'lsof', '2018-04-03 13:14:39.611822632~2018-04-03 16:02:55.071588226_0')
('2018-04-09 13:23:09.183838', 1523294589183837599, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:23:09.173839', 1523294589173838829, 'Netflow', '127.0.0.1:43316', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:42.053840', 1523294562053839590, 'Netflow', '127.0.0.1:40064', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:44.073837', 1523294564073837459, 'Netflow', '127.0.0.1:34609', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:49.093840', 1523294569093839633, 'Netflow', '127.0.0.1:48667', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:51.103838', 1523294571103837843, 'Netflow', '127.0.0.1:18301', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:59.123838', 1523294579123838331, 'Netflow', '127.0.0.1:31405', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:23:00.143839', 1523294580143838916, 'Netflow', '127.0.0.1:65077', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:23:01.163837', 1523294581163837351, 'Netflow', '127.0.0.1:54769', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:25.213621', 1523304265213621423, 'Netflow', '127.0.0.1:55819', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:23.983624', 1523304203983623694, 'Netflow', '127.0.0.1:23679', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:29.993625', 1523304209993624988, 'Netflow', '127.0.0.1:53281', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:31.013628', 1523304211013628142, 'Netflow', '127.0.0.1:41690', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:34.033624', 1523304214033624065, 'Netflow', '127.0.0.1:14836', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:35.043623', 1523304215043622919, 'Netflow', '127.0.0.1:21965', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:44.063628', 1523304224063627845, 'Netflow', '127.0.0.1:10977', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:44.083629', 1523304224083628785, 'Netflow', '127.0.0.1:25838', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:54.113622', 1523304234113622176, 'Netflow', '127.0.0.1:26431', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:01.133627', 1523304241133627294, 'Netflow', '127.0.0.1:64577', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:04.153622', 1523304244153621647, 'Netflow', '127.0.0.1:30749', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:12.163624', 1523304252163624219, 'Netflow', '127.0.0.1:36304', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:18.183628', 1523304258183627804, 'Netflow', '127.0.0.1:19588', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:18.203626', 1523304258203625624, 'Netflow', '127.0.0.1:47068', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:52.873592', 1523305552873591543, 'Netflow', '127.0.0.1:17911', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:53.903597', 1523305553903596999, 'Netflow', '127.0.0.1:21282', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:55.923592', 1523305555923592242, 'Netflow', '127.0.0.1:38886', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:56.933593', 1523305556933592598, 'Netflow', '127.0.0.1:53803', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:42.053840', 1523294562053839590, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:44.073837', 1523294564073837459, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:49.093840', 1523294569093839633, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:51.113851', 1523294571113851323, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:22:59.123838', 1523294579123838331, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:23:00.143839', 1523294580143838916, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:23:01.163837', 1523294581163837351, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:25.213621', 1523304265213621423, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:23.983624', 1523304203983623694, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:29.993625', 1523304209993624988, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:31.013628', 1523304211013628142, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:34.033624', 1523304214033624065, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:35.043623', 1523304215043622919, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:44.063628', 1523304224063627845, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:44.083629', 1523304224083628785, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:03:54.113622', 1523304234113622176, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:01.133627', 1523304241133627294, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:04.153622', 1523304244153621647, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:12.163624', 1523304252163624219, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:18.183628', 1523304258183627804, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:04:18.203626', 1523304258203625624, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:52.873592', 1523305552873591543, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:53.903597', 1523305553903596999, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:55.923592', 1523305555923592242, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 16:25:56.933593', 1523305556933592598, 'Subject', 'php-fpm', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.933592598_0')
('2018-04-09 13:15:41.233859', 1523294141233858838, 'File', '/var/db/dhclient.leases.vtnet1', '2018-04-09 13:15:41.233858838~2018-04-09 13:15:41.233858838_0')
('2018-04-09 13:15:41.233859', 1523294141233858838, 'File', '/var/db/dhclient.leases.vtnet0', '2018-04-09 13:15:41.233858838~2018-04-09 13:15:41.233858838_0')
('2018-04-09 16:25:56.933593', 1523305556933592598, 'Netflow', '127.0.0.1:9000', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:22:42.053840', 1523294562053839590, 'Netflow', '128.55.12.122:37396', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:22:44.073837', 1523294564073837459, 'Netflow', '128.55.12.122:37398', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:22:49.093840', 1523294569093839633, 'Netflow', '128.55.12.122:37400', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:22:51.113851', 1523294571113851323, 'Netflow', '128.55.12.122:37402', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:22:59.123838', 1523294579123838331, 'Netflow', '128.55.12.122:37406', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:23:00.143839', 1523294580143838916, 'Netflow', '128.55.12.122:37408', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:23:01.163837', 1523294581163837351, 'Netflow', '128.55.12.122:37410', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 13:23:09.183838', 1523294589183837599, 'Netflow', '128.55.12.122:37412', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:23.983624', 1523304203983623694, 'Netflow', '128.55.12.122:42192', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:30.003624', 1523304210003624418, 'Netflow', '128.55.12.122:42194', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:31.013628', 1523304211013628142, 'Netflow', '128.55.12.122:42196', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:34.033624', 1523304214033624065, 'Netflow', '128.55.12.122:42198', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:35.043623', 1523304215043622919, 'Netflow', '128.55.12.122:42200', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:44.063628', 1523304224063627845, 'Netflow', '128.55.12.122:42204', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:44.083629', 1523304224083628785, 'Netflow', '128.55.12.122:42206', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:03:54.113622', 1523304234113622176, 'Netflow', '128.55.12.122:42208', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:01.133627', 1523304241133627294, 'Netflow', '128.55.12.122:42210', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:04.153622', 1523304244153621647, 'Netflow', '128.55.12.122:42212', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:12.163624', 1523304252163624219, 'Netflow', '128.55.12.122:42214', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:18.183628', 1523304258183627804, 'Netflow', '128.55.12.122:42216', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:18.203626', 1523304258203625624, 'Netflow', '128.55.12.122:42218', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:04:25.213621', 1523304265213621423, 'Netflow', '128.55.12.122:42220', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:25:52.873592', 1523305552873591543, 'Netflow', '128.55.12.122:42832', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:25:53.903597', 1523305553903596999, 'Netflow', '128.55.12.122:42834', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:25:55.923592', 1523305555923592242, 'Netflow', '128.55.12.122:42840', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:25:56.943593', 1523305556943592868, 'Netflow', '128.55.12.122:42842', '2018-04-09 13:22:42.053839590~2018-04-09 16:25:56.943592868_0')
('2018-04-09 16:15:57.733606', 1523304957733606089, 'File', '/var/log/salt/minion', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:58.853622', 1523304958853622417, 'File', '/var/cache/salt/minion/proc/20180409201557781972', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:58.863612', 1523304958863612238, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules/config.pyc', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:58.853622', 1523304958853622417, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules/mine.pyc', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:58.863612', 1523304958863612238, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules/config.py', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:57.763607', 1523304957763607090, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules/inspectlib', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:58.853622', 1523304958853622417, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules/mine.py', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-09 16:15:57.753607', 1523304957753607160, 'File', '/usr/local/lib/python2.7/site-packages/salt/modules', '2018-04-09 16:15:57.733606089~2018-04-09 16:15:58.863612238_0')
('2018-04-10 11:16:47.982087', 1523373407982086635, 'File', '/var/spool/postfix/active/5114829CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 11:17:43.052089', 1523373463052088607, 'File', '/var/spool/postfix/active/689AC29CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.301624', 1523393835301623729, 'File', '/var/mail/bob', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.431632', 1523393835431631783, 'File', '/var/mail/henry', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.361631', 1523393835361630575, 'File', '/var/mail/david', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.501631', 1523393835501631071, 'Netflow', '127.0.0.1:512', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.481629', 1523393835481629246, 'File', '/var/mail/user', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.451632', 1523393835451631938, 'File', '/var/mail/irene', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.381628', 1523393835381628130, 'File', '/var/mail/edward', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.461631', 1523393835461631161, 'File', '/var/mail/root', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.211624', 1523393835211624265, 'File', '/var/mail/admin', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.421629', 1523393835421629200, 'File', '/var/mail/george', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.341627', 1523393835341626679, 'File', '/var/mail/charles', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.261630', 1523393835261630438, 'File', '/var/mail/alice', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.401623', 1523393835401623235, 'File', '/var/mail/frank', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 11:18:33.662077', 1523373513662077319, 'File', '/var/spool/postfix/active/656B629CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.331630', 1523393835331629627, 'File', '/usr/local/libexec/postfix/local', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.441628', 1523393835441627826, 'File', '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.421629', 1523393835421629200, 'File', '/etc/spwd.db', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.471636', 1523393835471636223, 'File', '/etc/pwd.db', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.401623', 1523393835401623235, 'File', '/usr/local/etc/postfix/main.cf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.441628', 1523393835441627826, 'File', '/usr/local/libexec/postfix/dynamicmaps.cf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.401623', 1523393835401623235, 'File', '/usr/share/zoneinfo/posixrules', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.341627', 1523393835341626679, 'File', '/var/run/ld-elf.so.hints', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.491626', 1523393835491626329, 'File', '/etc/services', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:07:26.621852', 1523383646621852283, 'File', '/usr/share/zoneinfo/UTC', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.431632', 1523393835431631783, 'File', '/var/mail/henry.lock', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:07:26.681850', 1523383646681849551, 'File', '/var/spool/postfix/active/1DB0229CD1', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:08:40.221848', 1523383720221848210, 'File', '/var/spool/postfix/active/856EB29CD1', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:07:26.701863', 1523383646701863211, 'File', '/etc/resolv.conf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:07:26.631854', 1523383646631854073, 'File', '/etc/nsswitch.conf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:15.501631', 1523393835501631071, 'File', '/var/spool/postfix/active/E392E29CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:59:44.531780', 1523386784531780067, 'File', '/var/mail/henry', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 13:43:47.601888', 1523382227601887922, 'File', '/var/mail/david', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 17:00:01.951624', 1523394001951624183, 'File', '/var/mail/bob', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:16.191627', 1523393836191627033, 'File', '/var/mail/frank', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 14:08:39.141848', 1523383719141847783, 'File', '/etc/group', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 11:16:47.382085', 1523373407382084877, 'File', '/var/spool/postfix/active/5114829CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:14.841623', 1523393834841622518, 'File', '/usr/local/libexec/postfix/cleanup', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 11:18:33.452075', 1523373513452074865, 'File', '/var/spool/postfix/active/656B629CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 11:17:42.922075', 1523373462922074945, 'File', '/var/spool/postfix/active/689AC29CD9', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:14.911619', 1523393834911619216, 'File', '/usr/local/libexec/postfix/dynamicmaps.cf.d/pcre.cf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:14.911619', 1523393834911619216, 'File', '/etc/spwd.db', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
('2018-04-10 16:57:14.881620', 1523393834881620368, 'File', '/usr/local/etc/postfix/main.cf', '2018-04-10 11:16:47.222078882~2018-04-10 17:00:01.951624183_0')
